time,total load forecast,total load actual
2017-01-29 19:00:00+01:00,31704,31692.0
2017-01-29 20:00:00+01:00,33047,32955.0
2017-01-29 21:00:00+01:00,33149,33028.0
2017-01-29 22:00:00+01:00,31827,31632.0
2017-01-29 23:00:00+01:00,29297,29020.0
2017-01-30 00:00:00+01:00,26592,26379.0
2017-01-30 01:00:00+01:00,24505,24350.0
2017-01-30 02:00:00+01:00,23288,23251.0
2017-01-30 03:00:00+01:00,22820,22869.0
2017-01-30 04:00:00+01:00,22851,22813.0
2017-01-30 05:00:00+01:00,23672,23610.0
2017-01-30 06:00:00+01:00,26672,26813.0
2017-01-30 07:00:00+01:00,31599,31867.0
2017-01-30 08:00:00+01:00,34738,34960.0
2017-01-30 09:00:00+01:00,35994,36057.0
2017-01-30 10:00:00+01:00,36583,36302.0
2017-01-30 11:00:00+01:00,36404,36148.0
2017-01-30 12:00:00+01:00,35918,35733.0
2017-01-30 13:00:00+01:00,35638,35501.0
2017-01-30 14:00:00+01:00,34336,34362.0
2017-01-30 15:00:00+01:00,33681,33739.0
2017-01-30 16:00:00+01:00,33375,33432.0
2017-01-30 17:00:00+01:00,33514,33443.0
2017-01-30 18:00:00+01:00,34989,34729.0
2017-01-30 19:00:00+01:00,36976,36706.0
2017-01-30 20:00:00+01:00,37355,37047.0
2017-01-30 21:00:00+01:00,36516,36175.0
2017-01-30 22:00:00+01:00,33853,33521.0
2017-01-30 23:00:00+01:00,30692,30238.0
2017-01-31 00:00:00+01:00,28196,27848.0
2017-01-31 01:00:00+01:00,25989,25847.0
2017-01-31 02:00:00+01:00,24760,24613.0
2017-01-31 03:00:00+01:00,24298,24165.0
2017-01-31 04:00:00+01:00,24198,24065.0
2017-01-31 05:00:00+01:00,24822,24607.0
2017-01-31 06:00:00+01:00,27485,27360.0
2017-01-31 07:00:00+01:00,32319,32285.0
2017-01-31 08:00:00+01:00,35061,35016.0
2017-01-31 09:00:00+01:00,36040,35624.0
2017-01-31 10:00:00+01:00,36402,35741.0
2017-01-31 11:00:00+01:00,36191,35311.0
2017-01-31 12:00:00+01:00,35730,35025.0
2017-01-31 13:00:00+01:00,35455,34859.0
2017-01-31 14:00:00+01:00,34277,33713.0
2017-01-31 15:00:00+01:00,33607,33232.0
2017-01-31 16:00:00+01:00,33306,33016.0
2017-01-31 17:00:00+01:00,33465,32894.0
2017-01-31 18:00:00+01:00,34898,34101.0
2017-01-31 19:00:00+01:00,36951,36311.0
2017-01-31 20:00:00+01:00,37279,36661.0
2017-01-31 21:00:00+01:00,36426,36023.0
2017-01-31 22:00:00+01:00,33617,33281.0
2017-01-31 23:00:00+01:00,30546,30005.0
2017-02-01 00:00:00+01:00,24004,23755.0
2017-02-01 01:00:00+01:00,21881,21649.0
2017-02-01 02:00:00+01:00,20252,20422.0
2017-02-01 03:00:00+01:00,19687,19846.0
2017-02-01 04:00:00+01:00,19442,19749.0
2017-02-01 05:00:00+01:00,20112,20450.0
2017-02-01 06:00:00+01:00,22493,22781.0
2017-02-01 07:00:00+01:00,25671,25922.0
2017-02-01 08:00:00+01:00,27992,28485.0
2017-02-01 09:00:00+01:00,30430,30812.0
2017-02-01 10:00:00+01:00,32448,32838.0
2017-02-01 11:00:00+01:00,32560,33448.0
2017-02-01 12:00:00+01:00,32132,33400.0
2017-02-01 13:00:00+01:00,32344,33486.0
2017-02-01 14:00:00+01:00,31594,32622.0
2017-02-01 15:00:00+01:00,31170,31811.0
2017-02-01 16:00:00+01:00,30781,31522.0
2017-02-01 17:00:00+01:00,30856,32181.0
2017-02-01 18:00:00+01:00,32737,34087.0
2017-02-01 19:00:00+01:00,33747,34713.0
2017-02-01 20:00:00+01:00,34414,34955.0
2017-02-01 21:00:00+01:00,34263,34572.0
2017-02-01 22:00:00+01:00,32800,32689.0
2017-02-01 23:00:00+01:00,29748,29723.0
2017-02-02 00:00:00+01:00,27713,27587.0
2017-02-02 01:00:00+01:00,25681,25493.0
2017-02-02 02:00:00+01:00,24441,24283.0
2017-02-02 03:00:00+01:00,23914,23952.0
2017-02-02 04:00:00+01:00,23761,23845.0
2017-02-02 05:00:00+01:00,24337,24354.0
2017-02-02 06:00:00+01:00,26939,26908.0
2017-02-02 07:00:00+01:00,31596,31603.0
2017-02-02 08:00:00+01:00,34198,34002.0
2017-02-02 09:00:00+01:00,35232,34846.0
2017-02-02 10:00:00+01:00,35551,35139.0
2017-02-02 11:00:00+01:00,35472,35183.0
2017-02-02 12:00:00+01:00,35264,35500.0
2017-02-02 13:00:00+01:00,35089,35614.0
2017-02-02 14:00:00+01:00,33917,34413.0
2017-02-02 15:00:00+01:00,33201,33929.0
2017-02-02 16:00:00+01:00,32967,33568.0
2017-02-02 17:00:00+01:00,33139,33393.0
2017-02-02 18:00:00+01:00,34135,34282.0
2017-02-02 19:00:00+01:00,36090,36010.0
2017-02-02 20:00:00+01:00,36295,36299.0
2017-02-02 21:00:00+01:00,35584,35271.0
2017-02-02 22:00:00+01:00,33043,32830.0
2017-02-02 23:00:00+01:00,30058,29691.0
2017-02-03 00:00:00+01:00,26707,26993.0
2017-02-03 01:00:00+01:00,24912,25217.0
2017-02-03 02:00:00+01:00,23983,24086.0
2017-02-03 03:00:00+01:00,23665,23766.0
2017-02-03 04:00:00+01:00,23568,23641.0
2017-02-03 05:00:00+01:00,24213,24300.0
2017-02-03 06:00:00+01:00,26666,26804.0
2017-02-03 07:00:00+01:00,30629,30704.0
2017-02-03 08:00:00+01:00,32851,32938.0
2017-02-03 09:00:00+01:00,34272,33906.0
2017-02-03 10:00:00+01:00,34149,34068.0
2017-02-03 11:00:00+01:00,33907,33773.0
2017-02-03 12:00:00+01:00,33510,33213.0
2017-02-03 13:00:00+01:00,33267,32803.0
2017-02-03 14:00:00+01:00,32040,31595.0
2017-02-03 15:00:00+01:00,31445,30996.0
2017-02-03 16:00:00+01:00,31140,30587.0
2017-02-03 17:00:00+01:00,31099,30406.0
2017-02-03 18:00:00+01:00,31102,30696.0
2017-02-03 19:00:00+01:00,33536,33562.0
2017-02-03 20:00:00+01:00,34590,34913.0
2017-02-03 21:00:00+01:00,34028,34123.0
2017-02-03 22:00:00+01:00,31508,31719.0
2017-02-03 23:00:00+01:00,28713,28894.0
2017-02-04 00:00:00+01:00,24385,24699.0
2017-02-04 01:00:00+01:00,22835,23083.0
2017-02-04 02:00:00+01:00,21627,21821.0
2017-02-04 03:00:00+01:00,20921,21246.0
2017-02-04 04:00:00+01:00,20521,20954.0
2017-02-04 05:00:00+01:00,20437,20866.0
2017-02-04 06:00:00+01:00,20772,21194.0
2017-02-04 07:00:00+01:00,21159,21731.0
2017-02-04 08:00:00+01:00,21510,22055.0
2017-02-04 09:00:00+01:00,23189,23779.0
2017-02-04 10:00:00+01:00,24605,24957.0
2017-02-04 11:00:00+01:00,25240,25439.0
2017-02-04 12:00:00+01:00,25309,25503.0
2017-02-04 13:00:00+01:00,25432,25479.0
2017-02-04 14:00:00+01:00,25102,25149.0
2017-02-04 15:00:00+01:00,23953,24049.0
2017-02-04 16:00:00+01:00,23261,23276.0
2017-02-04 17:00:00+01:00,22862,22869.0
2017-02-04 18:00:00+01:00,22959,22962.0
2017-02-04 19:00:00+01:00,23863,23700.0
2017-02-04 20:00:00+01:00,26157,25991.0
2017-02-04 21:00:00+01:00,28717,29054.0
2017-02-04 22:00:00+01:00,27702,28096.0
2017-02-04 23:00:00+01:00,25772,25972.0
2017-02-05 00:00:00+01:00,22838,22896.0
2017-02-05 01:00:00+01:00,21377,21355.0
2017-02-05 02:00:00+01:00,20566,20439.0
2017-02-05 03:00:00+01:00,20176,20097.0
2017-02-05 04:00:00+01:00,20142,20031.0
2017-02-05 05:00:00+01:00,20858,20676.0
2017-02-05 06:00:00+01:00,23387,23218.0
2017-02-05 07:00:00+01:00,26208,25770.0
2017-02-05 08:00:00+01:00,28926,28002.0
2017-02-05 09:00:00+01:00,30133,29426.0
2017-02-05 10:00:00+01:00,30623,30220.0
2017-02-05 11:00:00+01:00,30682,30612.0
2017-02-05 12:00:00+01:00,30839,30849.0
2017-02-05 13:00:00+01:00,30760,30735.0
2017-02-05 14:00:00+01:00,29831,29864.0
2017-02-05 15:00:00+01:00,29021,29196.0
2017-02-05 16:00:00+01:00,28814,28902.0
2017-02-05 17:00:00+01:00,28658,28772.0
2017-02-05 18:00:00+01:00,28299,28395.0
2017-02-05 19:00:00+01:00,28493,28495.0
2017-02-05 20:00:00+01:00,29273,29525.0
2017-02-05 21:00:00+01:00,30311,31115.0
2017-02-05 22:00:00+01:00,28824,29344.0
2017-02-05 23:00:00+01:00,26481,26891.0
2017-02-06 00:00:00+01:00,26577,26764.0
2017-02-06 01:00:00+01:00,25193,25372.0
2017-02-06 02:00:00+01:00,24212,24440.0
2017-02-06 03:00:00+01:00,23821,24018.0
2017-02-06 04:00:00+01:00,23658,23946.0
2017-02-06 05:00:00+01:00,23967,24319.0
2017-02-06 06:00:00+01:00,25537,25782.0
2017-02-06 07:00:00+01:00,27955,28029.0
2017-02-06 08:00:00+01:00,30281,30164.0
2017-02-06 09:00:00+01:00,31674,31449.0
2017-02-06 10:00:00+01:00,32477,32172.0
2017-02-06 11:00:00+01:00,32960,32835.0
2017-02-06 12:00:00+01:00,33500,33527.0
2017-02-06 13:00:00+01:00,33594,33742.0
2017-02-06 14:00:00+01:00,32559,32837.0
2017-02-06 15:00:00+01:00,31822,32345.0
2017-02-06 16:00:00+01:00,31505,32141.0
2017-02-06 17:00:00+01:00,31674,32122.0
2017-02-06 18:00:00+01:00,31335,31924.0
2017-02-06 19:00:00+01:00,30916,31466.0
2017-02-06 20:00:00+01:00,30454,31040.0
2017-02-06 21:00:00+01:00,30433,30840.0
2017-02-06 22:00:00+01:00,29812,29895.0
2017-02-06 23:00:00+01:00,27758,27847.0
2017-02-07 00:00:00+01:00,25037,24479.0
2017-02-07 01:00:00+01:00,23623,23088.0
2017-02-07 02:00:00+01:00,22474,22125.0
2017-02-07 03:00:00+01:00,21803,21445.0
2017-02-07 04:00:00+01:00,21382,21112.0
2017-02-07 05:00:00+01:00,21151,20924.0
2017-02-07 06:00:00+01:00,20835,20742.0
2017-02-07 07:00:00+01:00,20489,20508.0
2017-02-07 08:00:00+01:00,21381,21399.0
2017-02-07 09:00:00+01:00,22823,22844.0
2017-02-07 10:00:00+01:00,24327,24301.0
2017-02-07 11:00:00+01:00,25224,25198.0
2017-02-07 12:00:00+01:00,25769,25704.0
2017-02-07 13:00:00+01:00,26327,26214.0
2017-02-07 14:00:00+01:00,26321,26266.0
2017-02-07 15:00:00+01:00,25399,25405.0
2017-02-07 16:00:00+01:00,24805,24848.0
2017-02-07 17:00:00+01:00,24500,24606.0
2017-02-07 18:00:00+01:00,24521,24773.0
2017-02-07 19:00:00+01:00,24950,25234.0
2017-02-07 20:00:00+01:00,25801,25817.0
2017-02-07 21:00:00+01:00,26840,26833.0
2017-02-07 22:00:00+01:00,27977,28111.0
2017-02-07 23:00:00+01:00,26582,26862.0
2017-02-08 00:00:00+01:00,28698,28800.0
2017-02-08 01:00:00+01:00,27056,26986.0
2017-02-08 02:00:00+01:00,25850,25712.0
2017-02-08 03:00:00+01:00,25201,25027.0
2017-02-08 04:00:00+01:00,24905,24779.0
2017-02-08 05:00:00+01:00,25166,24920.0
2017-02-08 06:00:00+01:00,26762,26536.0
2017-02-08 07:00:00+01:00,28548,28216.0
2017-02-08 08:00:00+01:00,30386,30792.0
2017-02-08 09:00:00+01:00,32546,33075.0
2017-02-08 10:00:00+01:00,34043,34564.0
2017-02-08 11:00:00+01:00,35085,35571.0
2017-02-08 12:00:00+01:00,36116,36465.0
2017-02-08 13:00:00+01:00,36669,37055.0
2017-02-08 14:00:00+01:00,36181,36581.0
2017-02-08 15:00:00+01:00,35553,35777.0
2017-02-08 16:00:00+01:00,35351,35661.0
2017-02-08 17:00:00+01:00,35329,35581.0
2017-02-08 18:00:00+01:00,34785,35184.0
2017-02-08 19:00:00+01:00,34237,34497.0
2017-02-08 20:00:00+01:00,33664,33973.0
2017-02-08 21:00:00+01:00,33892,34339.0
2017-02-08 22:00:00+01:00,33302,33857.0
2017-02-08 23:00:00+01:00,31084,31471.0
2017-02-09 00:00:00+01:00,26215,26278.0
2017-02-09 01:00:00+01:00,24817,24997.0
2017-02-09 02:00:00+01:00,23708,23887.0
2017-02-09 03:00:00+01:00,23117,23368.0
2017-02-09 04:00:00+01:00,22888,22863.0
2017-02-09 05:00:00+01:00,22658,22606.0
2017-02-09 06:00:00+01:00,22916,22744.0
2017-02-09 07:00:00+01:00,23433,23188.0
2017-02-09 08:00:00+01:00,24537,23894.0
2017-02-09 09:00:00+01:00,26367,25938.0
2017-02-09 10:00:00+01:00,27962,27537.0
2017-02-09 11:00:00+01:00,28674,28324.0
2017-02-09 12:00:00+01:00,29056,28774.0
2017-02-09 13:00:00+01:00,29267,29246.0
2017-02-09 14:00:00+01:00,28732,28801.0
2017-02-09 15:00:00+01:00,27797,27831.0
2017-02-09 16:00:00+01:00,27203,27257.0
2017-02-09 17:00:00+01:00,26949,27070.0
2017-02-09 18:00:00+01:00,26796,26963.0
2017-02-09 19:00:00+01:00,26926,26966.0
2017-02-09 20:00:00+01:00,28200,27793.0
2017-02-09 21:00:00+01:00,29439,29477.0
2017-02-09 22:00:00+01:00,27839,27678.0
2017-02-09 23:00:00+01:00,26118,26013.0
2017-02-10 00:00:00+01:00,23326,23626.0
2017-02-10 01:00:00+01:00,22314,22402.0
2017-02-10 02:00:00+01:00,21581,21779.0
2017-02-10 03:00:00+01:00,21354,21413.0
2017-02-10 04:00:00+01:00,21415,21458.0
2017-02-10 05:00:00+01:00,22022,22151.0
2017-02-10 06:00:00+01:00,24668,24718.0
2017-02-10 07:00:00+01:00,28436,28618.0
2017-02-10 08:00:00+01:00,30012,30079.0
2017-02-10 09:00:00+01:00,31054,31144.0
2017-02-10 10:00:00+01:00,31718,31848.0
2017-02-10 11:00:00+01:00,32206,32433.0
2017-02-10 12:00:00+01:00,32810,32997.0
2017-02-10 13:00:00+01:00,32944,33263.0
2017-02-10 14:00:00+01:00,31983,32306.0
2017-02-10 15:00:00+01:00,31374,31749.0
2017-02-10 16:00:00+01:00,31465,31804.0
2017-02-10 17:00:00+01:00,31456,31731.0
2017-02-10 18:00:00+01:00,31130,31337.0
2017-02-10 19:00:00+01:00,31467,31217.0
2017-02-10 20:00:00+01:00,33727,33351.0
2017-02-10 21:00:00+01:00,32717,32514.0
2017-02-10 22:00:00+01:00,29561,29432.0
2017-02-10 23:00:00+01:00,26991,26926.0
2017-02-11 00:00:00+01:00,22795,22723.0
2017-02-11 01:00:00+01:00,21594,21626.0
2017-02-11 02:00:00+01:00,21049,21061.0
2017-02-11 03:00:00+01:00,20825,20975.0
2017-02-11 04:00:00+01:00,20857,21147.0
2017-02-11 05:00:00+01:00,21540,21752.0
2017-02-11 06:00:00+01:00,24223,24457.0
2017-02-11 07:00:00+01:00,27833,27785.0
2017-02-11 08:00:00+01:00,30526,29688.0
2017-02-11 09:00:00+01:00,31594,30737.0
2017-02-11 10:00:00+01:00,31670,31232.0
2017-02-11 11:00:00+01:00,31755,31473.0
2017-02-11 12:00:00+01:00,32050,31597.0
2017-02-11 13:00:00+01:00,32062,31433.0
2017-02-11 14:00:00+01:00,31058,30702.0
2017-02-11 15:00:00+01:00,30391,30125.0
2017-02-11 16:00:00+01:00,30225,29962.0
2017-02-11 17:00:00+01:00,30641,30398.0
2017-02-11 18:00:00+01:00,32304,32202.0
2017-02-11 19:00:00+01:00,33101,32897.0
2017-02-11 20:00:00+01:00,32944,32799.0
2017-02-11 21:00:00+01:00,31459,31282.0
2017-02-11 22:00:00+01:00,28712,28698.0
2017-02-11 23:00:00+01:00,26329,26180.0
2017-02-12 00:00:00+01:00,28906,29451.0
2017-02-12 01:00:00+01:00,26941,27291.0
2017-02-12 02:00:00+01:00,25552,25785.0
2017-02-12 03:00:00+01:00,24693,24944.0
2017-02-12 04:00:00+01:00,24289,24513.0
2017-02-12 05:00:00+01:00,24350,24510.0
2017-02-12 06:00:00+01:00,25185,25230.0
2017-02-12 07:00:00+01:00,27170,26707.0
2017-02-12 08:00:00+01:00,28875,28626.0
2017-02-12 09:00:00+01:00,31624,31646.0
2017-02-12 10:00:00+01:00,33377,33761.0
2017-02-12 11:00:00+01:00,33399,34038.0
2017-02-12 12:00:00+01:00,32834,33473.0
2017-02-12 13:00:00+01:00,32781,33487.0
2017-02-12 14:00:00+01:00,32354,32709.0
2017-02-12 15:00:00+01:00,31202,31601.0
2017-02-12 16:00:00+01:00,30652,30801.0
2017-02-12 17:00:00+01:00,31032,31183.0
2017-02-12 18:00:00+01:00,33050,33269.0
2017-02-12 19:00:00+01:00,33725,34016.0
2017-02-12 20:00:00+01:00,34220,34447.0
2017-02-12 21:00:00+01:00,33967,34069.0
2017-02-12 22:00:00+01:00,32435,32632.0
2017-02-12 23:00:00+01:00,29946,30477.0
2017-02-13 00:00:00+01:00,25722,25608.0
2017-02-13 01:00:00+01:00,23971,23767.0
2017-02-13 02:00:00+01:00,22822,22821.0
2017-02-13 03:00:00+01:00,22310,22381.0
2017-02-13 04:00:00+01:00,22291,22362.0
2017-02-13 05:00:00+01:00,23044,23173.0
2017-02-13 06:00:00+01:00,26029,26114.0
2017-02-13 07:00:00+01:00,30754,30926.0
2017-02-13 08:00:00+01:00,33873,33692.0
2017-02-13 09:00:00+01:00,35184,35068.0
2017-02-13 10:00:00+01:00,35706,35736.0
2017-02-13 11:00:00+01:00,35733,35528.0
2017-02-13 12:00:00+01:00,35539,35113.0
2017-02-13 13:00:00+01:00,35373,35017.0
2017-02-13 14:00:00+01:00,34113,33826.0
2017-02-13 15:00:00+01:00,33422,33159.0
2017-02-13 16:00:00+01:00,33052,32905.0
2017-02-13 17:00:00+01:00,32979,32765.0
2017-02-13 18:00:00+01:00,33541,33220.0
2017-02-13 19:00:00+01:00,35559,35615.0
2017-02-13 20:00:00+01:00,36092,36274.0
2017-02-13 21:00:00+01:00,35278,35551.0
2017-02-13 22:00:00+01:00,32832,32657.0
2017-02-13 23:00:00+01:00,29624,29483.0
2017-02-14 00:00:00+01:00,27412,27336.0
2017-02-14 01:00:00+01:00,25497,25379.0
2017-02-14 02:00:00+01:00,24393,24265.0
2017-02-14 03:00:00+01:00,23933,23828.0
2017-02-14 04:00:00+01:00,23870,23847.0
2017-02-14 05:00:00+01:00,24496,24414.0
2017-02-14 06:00:00+01:00,27027,27050.0
2017-02-14 07:00:00+01:00,31645,31753.0
2017-02-14 08:00:00+01:00,34119,34211.0
2017-02-14 09:00:00+01:00,35146,35248.0
2017-02-14 10:00:00+01:00,35509,35347.0
2017-02-14 11:00:00+01:00,35254,34930.0
2017-02-14 12:00:00+01:00,34765,34412.0
2017-02-14 13:00:00+01:00,34568,34229.0
2017-02-14 14:00:00+01:00,33359,33034.0
2017-02-14 15:00:00+01:00,32516,32445.0
2017-02-14 16:00:00+01:00,32329,32282.0
2017-02-14 17:00:00+01:00,32336,32265.0
2017-02-14 18:00:00+01:00,33001,33021.0
2017-02-14 19:00:00+01:00,35527,35666.0
2017-02-14 20:00:00+01:00,36188,36287.0
2017-02-14 21:00:00+01:00,35314,35302.0
2017-02-14 22:00:00+01:00,32860,32625.0
2017-02-14 23:00:00+01:00,29793,29536.0
2017-02-15 00:00:00+01:00,27294,27116.0
2017-02-15 01:00:00+01:00,25427,25220.0
2017-02-15 02:00:00+01:00,24303,24001.0
2017-02-15 03:00:00+01:00,23867,23632.0
2017-02-15 04:00:00+01:00,23791,23554.0
2017-02-15 05:00:00+01:00,24419,24239.0
2017-02-15 06:00:00+01:00,27001,26675.0
2017-02-15 07:00:00+01:00,31693,31263.0
2017-02-15 08:00:00+01:00,34202,33429.0
2017-02-15 09:00:00+01:00,35090,34363.0
2017-02-15 10:00:00+01:00,35145,34494.0
2017-02-15 11:00:00+01:00,34830,34133.0
2017-02-15 12:00:00+01:00,34470,33732.0
2017-02-15 13:00:00+01:00,34205,33571.0
2017-02-15 14:00:00+01:00,32991,32411.0
2017-02-15 15:00:00+01:00,32321,31863.0
2017-02-15 16:00:00+01:00,32068,31273.0
2017-02-15 17:00:00+01:00,32008,31050.0
2017-02-15 18:00:00+01:00,32566,31931.0
2017-02-15 19:00:00+01:00,35067,34921.0
2017-02-15 20:00:00+01:00,35846,35566.0
2017-02-15 21:00:00+01:00,35100,34784.0
2017-02-15 22:00:00+01:00,32526,32060.0
2017-02-15 23:00:00+01:00,29516,29107.0
2017-02-16 00:00:00+01:00,27019,26993.0
2017-02-16 01:00:00+01:00,25146,25094.0
2017-02-16 02:00:00+01:00,23942,23982.0
2017-02-16 03:00:00+01:00,23568,23605.0
2017-02-16 04:00:00+01:00,23496,23600.0
2017-02-16 05:00:00+01:00,24122,24332.0
2017-02-16 06:00:00+01:00,26594,26832.0
2017-02-16 07:00:00+01:00,31160,31337.0
2017-02-16 08:00:00+01:00,33420,33500.0
2017-02-16 09:00:00+01:00,34391,34380.0
2017-02-16 10:00:00+01:00,34559,34589.0
2017-02-16 11:00:00+01:00,34293,34245.0
2017-02-16 12:00:00+01:00,33971,33836.0
2017-02-16 13:00:00+01:00,33839,33748.0
2017-02-16 14:00:00+01:00,32707,32645.0
2017-02-16 15:00:00+01:00,32093,32032.0
2017-02-16 16:00:00+01:00,31725,31709.0
2017-02-16 17:00:00+01:00,31727,31592.0
2017-02-16 18:00:00+01:00,32427,32150.0
2017-02-16 19:00:00+01:00,35029,34881.0
2017-02-16 20:00:00+01:00,35679,35648.0
2017-02-16 21:00:00+01:00,34746,35022.0
2017-02-16 22:00:00+01:00,32212,32415.0
2017-02-16 23:00:00+01:00,29212,29498.0
2017-02-17 00:00:00+01:00,27113,27511.0
2017-02-17 01:00:00+01:00,25253,25694.0
2017-02-17 02:00:00+01:00,24110,24425.0
2017-02-17 03:00:00+01:00,23680,23959.0
2017-02-17 04:00:00+01:00,23622,23932.0
2017-02-17 05:00:00+01:00,24304,24572.0
2017-02-17 06:00:00+01:00,26927,27065.0
2017-02-17 07:00:00+01:00,31476,31365.0
2017-02-17 08:00:00+01:00,33676,33513.0
2017-02-17 09:00:00+01:00,34697,34595.0
2017-02-17 10:00:00+01:00,34815,34633.0
2017-02-17 11:00:00+01:00,34490,34273.0
2017-02-17 12:00:00+01:00,34001,33780.0
2017-02-17 13:00:00+01:00,33763,33430.0
2017-02-17 14:00:00+01:00,32469,32068.0
2017-02-17 15:00:00+01:00,31642,31212.0
2017-02-17 16:00:00+01:00,31204,30806.0
2017-02-17 17:00:00+01:00,31002,30681.0
2017-02-17 18:00:00+01:00,31593,31077.0
2017-02-17 19:00:00+01:00,34068,33858.0
2017-02-17 20:00:00+01:00,34503,34403.0
2017-02-17 21:00:00+01:00,33728,33902.0
2017-02-17 22:00:00+01:00,31420,31729.0
2017-02-17 23:00:00+01:00,28977,29278.0
2017-02-18 00:00:00+01:00,27456,27535.0
2017-02-18 01:00:00+01:00,25589,25678.0
2017-02-18 02:00:00+01:00,24051,24164.0
2017-02-18 03:00:00+01:00,23443,23491.0
2017-02-18 04:00:00+01:00,23143,23122.0
2017-02-18 05:00:00+01:00,23141,23060.0
2017-02-18 06:00:00+01:00,23685,23551.0
2017-02-18 07:00:00+01:00,24976,24908.0
2017-02-18 08:00:00+01:00,26004,26339.0
2017-02-18 09:00:00+01:00,28611,29074.0
2017-02-18 10:00:00+01:00,30504,30651.0
2017-02-18 11:00:00+01:00,30701,30659.0
2017-02-18 12:00:00+01:00,30279,30140.0
2017-02-18 13:00:00+01:00,30208,30143.0
2017-02-18 14:00:00+01:00,29429,29416.0
2017-02-18 15:00:00+01:00,28095,28170.0
2017-02-18 16:00:00+01:00,27303,27382.0
2017-02-18 17:00:00+01:00,27032,27157.0
2017-02-18 18:00:00+01:00,27799,28099.0
2017-02-18 19:00:00+01:00,30388,30656.0
2017-02-18 20:00:00+01:00,31247,31475.0
2017-02-18 21:00:00+01:00,31127,31315.0
2017-02-18 22:00:00+01:00,29588,29845.0
2017-02-18 23:00:00+01:00,27695,27774.0
2017-02-19 00:00:00+01:00,25885,25613.0
2017-02-19 01:00:00+01:00,24026,23594.0
2017-02-19 02:00:00+01:00,22502,22307.0
2017-02-19 03:00:00+01:00,21785,21624.0
2017-02-19 04:00:00+01:00,21431,21252.0
2017-02-19 05:00:00+01:00,21436,21268.0
2017-02-19 06:00:00+01:00,21784,21650.0
2017-02-19 07:00:00+01:00,22457,22142.0
2017-02-19 08:00:00+01:00,22854,22594.0
2017-02-19 09:00:00+01:00,25073,24774.0
2017-02-19 10:00:00+01:00,26955,26578.0
2017-02-19 11:00:00+01:00,27747,27335.0
2017-02-19 12:00:00+01:00,27824,27288.0
2017-02-19 13:00:00+01:00,28147,27564.0
2017-02-19 14:00:00+01:00,27852,27401.0
2017-02-19 15:00:00+01:00,26504,26123.0
2017-02-19 16:00:00+01:00,25711,25242.0
2017-02-19 17:00:00+01:00,25417,25003.0
2017-02-19 18:00:00+01:00,26657,25948.0
2017-02-19 19:00:00+01:00,29522,29001.0
2017-02-19 20:00:00+01:00,31086,30699.0
2017-02-19 21:00:00+01:00,31422,30768.0
2017-02-19 22:00:00+01:00,30006,29499.0
2017-02-19 23:00:00+01:00,27625,27240.0
2017-02-20 00:00:00+01:00,25263,24792.0
2017-02-20 01:00:00+01:00,23416,23065.0
2017-02-20 02:00:00+01:00,22449,22109.0
2017-02-20 03:00:00+01:00,22098,21717.0
2017-02-20 04:00:00+01:00,22115,21771.0
2017-02-20 05:00:00+01:00,22921,22650.0
2017-02-20 06:00:00+01:00,25901,25705.0
2017-02-20 07:00:00+01:00,30514,30372.0
2017-02-20 08:00:00+01:00,33418,33015.0
2017-02-20 09:00:00+01:00,34779,34205.0
2017-02-20 10:00:00+01:00,35090,34474.0
2017-02-20 11:00:00+01:00,34901,34330.0
2017-02-20 12:00:00+01:00,34477,33876.0
2017-02-20 13:00:00+01:00,34327,33711.0
2017-02-20 14:00:00+01:00,33129,32547.0
2017-02-20 15:00:00+01:00,32387,31996.0
2017-02-20 16:00:00+01:00,32033,31565.0
2017-02-20 17:00:00+01:00,32013,31352.0
2017-02-20 18:00:00+01:00,32534,31665.0
2017-02-20 19:00:00+01:00,35158,34261.0
2017-02-20 20:00:00+01:00,35873,35293.0
2017-02-20 21:00:00+01:00,35236,34587.0
2017-02-20 22:00:00+01:00,32531,31832.0
2017-02-20 23:00:00+01:00,29467,28811.0
2017-02-21 00:00:00+01:00,26838,26738.0
2017-02-21 01:00:00+01:00,24962,24899.0
2017-02-21 02:00:00+01:00,23909,23857.0
2017-02-21 03:00:00+01:00,23493,23471.0
2017-02-21 04:00:00+01:00,23460,23380.0
2017-02-21 05:00:00+01:00,24128,24025.0
